movie_node_id,user_node_id,rating
27,9326,3.0
22,9326,3.0
894,9326,3.0
868,9326,5.0
885,9326,2.0
815,9326,5.0
863,9326,5.0
712,9326,4.0
700,9326,4.0
697,9326,3.0
692,9326,5.0
687,9326,2.0
677,9326,5.0
676,9326,3.0
663,9326,5.0
656,9326,5.0
636,9326,5.0
634,9326,5.0
625,9326,4.0
618,9326,4.0
617,9326,3.0
603,9326,4.0
602,9326,3.0
555,9326,3.0
562,9326,5.0
575,9326,4.0
579,9326,5.0
544,9326,3.0
545,9326,5.0
546,9326,5.0
548,9326,5.0
528,9326,3.0
539,9326,5.0
541,9326,4.0
542,9326,5.0
494,9326,4.0
502,9326,5.0
508,9326,3.0
1533,9327,3.0
1378,9327,4.0
1349,9327,5.0
1307,9327,3.0
1117,9327,5.0
1020,9327,3.0
983,9327,4.0
975,9327,4.0
972,9327,2.0
970,9327,4.0
931,9327,4.0
914,9327,4.0
899,9327,5.0
866,9327,5.0
764,9327,4.0
554,9327,5.0
3232,9327,4.0
3247,9327,3.0
3073,9327,1.0
3217,9327,3.0
2927,9327,1.0
3019,9327,3.0
2393,9327,5.0
2861,9327,4.0
2231,9327,4.0
2307,9327,4.0
2057,9327,5.0
2173,9327,5.0
1542,9327,5.0
1889,9327,5.0
44,9327,5.0
47,9327,4.0
45,9327,4.0
65,9327,5.0
61,9327,5.0
285,9327,5.0
251,9327,3.0
329,9327,4.0
303,9327,5.0
544,9327,4.0
491,9327,4.0
0,9328,5.0
157,9328,3.0
321,9328,4.0
318,9328,2.0
340,9328,3.0
333,9328,4.0
285,9328,5.0
282,9328,5.0
303,9328,5.0
287,9328,4.0
247,9328,2.0
237,9328,3.0
277,9328,4.0
271,9328,4.0
178,9328,3.0
173,9328,4.0
222,9328,3.0
215,9328,5.0
438,9328,5.0
441,9328,5.0
446,9328,3.0
451,9328,2.0
402,9328,3.0
408,9328,4.0
422,9328,3.0
425,9328,4.0
363,9328,3.0
382,9328,3.0
384,9328,2.0
399,9328,4.0
341,9328,4.0
347,9328,5.0
354,9328,3.0
360,9328,4.0
626,9328,5.0
548,9328,3.0
546,9328,4.0
517,9328,4.0
491,9328,4.0
473,9328,3.0
466,9328,4.0
544,9328,4.0
541,9328,5.0
540,9328,4.0
538,9328,3.0
0,9329,5.0
62,9329,3.0
41,9329,5.0
35,9329,4.0
5,9329,4.0
302,9329,4.0
303,9329,5.0
285,9329,3.0
301,9329,4.0
340,9329,4.0
347,9329,3.0
313,9329,4.0
337,9329,5.0
146,9329,3.0
170,9329,2.0
65,9329,5.0
117,9329,4.0
247,9329,2.0
251,9329,3.0
215,9329,4.0
230,9329,2.0
544,9329,4.0
541,9329,4.0
546,9329,5.0
545,9329,3.0
556,9329,4.0
547,9329,3.0
586,9329,4.0
583,9329,4.0
387,9329,3.0
350,9329,4.0
418,9329,4.0
408,9329,3.0
506,9329,4.0
491,9329,5.0
540,9329,4.0
513,9329,4.0
671,9329,2.0
750,9329,3.0
754,9329,4.0
759,9329,3.0
764,9329,3.0
832,9329,4.0
845,9329,3.0
848,9329,3.0
619,9329,3.0
626,9329,4.0
638,9329,5.0
641,9329,5.0
645,9329,4.0
661,9329,4.0
663,9329,4.0
666,9329,3.0
3671,9329,3.0
3730,9329,5.0
3824,9329,5.0
3831,9329,5.0
3853,9329,2.0
3890,9329,5.0
3996,9329,3.0
3309,9329,3.0
3236,9329,3.0
3438,9329,4.0
3416,9329,2.0
3476,9329,3.0
3446,9329,3.0
3620,9329,4.0
3529,9329,4.0
2850,9329,2.0
2803,9329,3.0
2861,9329,4.0
2854,9329,3.0
3108,9329,3.0
3019,9329,5.0
3142,9329,4.0
3141,9329,2.0
1369,9329,3.0
1362,9329,3.0
1360,9329,3.0
1324,9329,4.0
1412,9329,2.0
1394,9329,3.0
1393,9329,3.0
1388,9329,4.0
1499,9329,5.0
1498,9329,4.0
1491,9329,4.0
1473,9329,4.0
1592,9329,4.0
1548,9329,3.0
1528,9329,4.0
1503,9329,3.0
1073,9329,4.0
1079,9329,3.0
1055,9329,3.0
1061,9329,2.0
1135,9329,4.0
1165,9329,5.0
1084,9329,3.0
1119,9329,4.0
1243,9329,5.0
1253,9329,2.0
1186,9329,5.0
1228,9329,4.0
1276,9329,3.0
1281,9329,2.0
1265,9329,3.0
1272,9329,4.0
973,9329,5.0
972,9329,3.0
981,9329,4.0
975,9329,4.0
989,9329,4.0
985,9329,3.0
995,9329,3.0
990,9329,4.0
1000,9329,4.0
998,9329,4.0
1026,9329,4.0
1015,9329,4.0
1043,9329,4.0
1038,9329,3.0
1051,9329,5.0
1047,9329,4.0
851,9329,3.0
852,9329,3.0
855,9329,3.0
856,9329,3.0
858,9329,4.0
860,9329,3.0
885,9329,4.0
889,9329,4.0
890,9329,4.0
907,9329,4.0
912,9329,2.0
931,9329,4.0
935,9329,5.0
949,9329,4.0
953,9329,4.0
970,9329,5.0
2525,9329,4.0
2506,9329,3.0
2474,9329,3.0
2472,9329,4.0
2456,9329,4.0
2428,9329,5.0
2426,9329,4.0
2417,9329,3.0
2797,9329,3.0
2795,9329,4.0
2771,9329,5.0
2762,9329,3.0
2754,9329,4.0
2630,9329,3.0
1668,9329,4.0
1666,9329,3.0
1664,9329,2.0
1660,9329,3.0
1675,9329,3.0
1673,9329,3.0
1670,9329,3.0
1669,9329,4.0
1609,9329,3.0
1602,9329,3.0
1599,9329,3.0
1593,9329,4.0
1659,9329,3.0
1657,9329,3.0
1634,9329,3.0
1613,9329,3.0
1858,9329,5.0
1885,9329,5.0
1799,9329,5.0
1834,9329,3.0
1977,9329,2.0
2016,9329,4.0
1888,9329,3.0
1925,9329,4.0
1714,9329,3.0
1716,9329,3.0
1684,9329,3.0
1706,9329,2.0
1735,9329,4.0
1762,9329,3.0
1718,9329,3.0
1719,9329,3.0
2192,9329,3.0
2179,9329,5.0
2230,9329,4.0
2218,9329,3.0
2267,9329,2.0
2260,9329,4.0
2393,9329,5.0
2307,9329,5.0
2081,9329,5.0
2075,9329,3.0
2117,9329,3.0
2101,9329,3.0
2148,9329,5.0
2122,9329,3.0
2173,9329,5.0
2167,9329,4.0
2559,9329,4.0
2571,9329,3.0
6061,9330,4.5
6499,9330,2.0
5556,9330,5.0
5941,9330,4.5
7232,9330,4.5
7431,9330,5.0
6935,9330,3.0
6999,9330,3.0
4622,9330,4.5
4712,9330,2.0
4250,9330,4.5
4414,9330,4.5
5045,9330,4.5
5146,9330,3.0
4899,9330,4.5
4943,9330,4.5
3396,9330,2.5
3386,9330,5.0
3239,9330,5.0
3218,9330,3.5
3890,9330,5.0
3816,9330,4.5
3661,9330,1.5
3438,9330,4.0
2393,9330,4.5
2312,9330,3.5
2103,9330,2.0
2081,9330,5.0
3184,9330,4.0
2906,9330,1.0
2879,9330,4.0
2817,9330,5.0
517,9330,4.0
698,9330,1.5
764,9330,5.0
1143,9330,2.5
1503,9330,5.0
1602,9330,5.0
1713,9330,1.0
1862,9330,4.0
43,9330,3.0
7594,9330,5.0
7226,9331,4.5
7080,9331,4.0
7096,9331,5.0
7102,9331,3.5
7203,9331,4.0
5104,9331,4.5
5097,9331,4.5
5124,9331,3.5
5109,9331,4.5
5171,9331,3.0
5146,9331,5.0
5178,9331,5.0
5173,9331,4.0
4903,9331,4.5
4899,9331,0.5
4931,9331,3.0
4909,9331,3.5
4973,9331,3.5
4968,9331,3.5
5045,9331,1.0
5040,9331,3.5
5557,9331,5.0
5566,9331,4.0
5592,9331,3.0
5603,9331,4.0
5620,9331,3.0
5636,9331,2.0
5645,9331,3.5
5652,9331,3.5
5194,9331,3.0
5217,9331,4.0
5355,9331,2.0
5416,9331,5.0
5418,9331,3.5
5466,9331,3.5
5499,9331,4.0
5504,9331,3.5
4436,9331,4.0
4414,9331,1.0
4329,9331,4.0
4278,9331,5.0
4521,9331,5.0
4506,9331,4.5
4462,9331,2.5
4437,9331,3.5
4166,9331,3.0
4157,9331,4.5
4145,9331,1.5
4144,9331,3.5
4277,9331,4.0
4249,9331,5.0
4190,9331,4.5
4180,9331,2.5
4764,9331,3.0
4786,9331,3.5
4688,9331,2.0
4690,9331,3.0
4886,9331,3.0
4897,9331,3.5
4800,9331,3.5
4874,9331,3.0
4553,9331,2.5
4601,9331,4.0
4522,9331,4.5
4529,9331,4.0
4629,9331,4.0
4662,9331,4.5
4606,9331,3.0
4622,9331,0.5
6755,9331,3.5
6754,9331,3.5
6772,9331,4.5
6762,9331,3.0
6719,9331,5.0
6688,9331,3.5
6741,9331,3.5
6732,9331,4.5
6660,9331,4.0
6593,9331,5.0
6687,9331,2.5
6671,9331,4.5
6553,9331,4.5
6522,9331,4.0
6558,9331,4.5
6554,9331,4.0
7036,9331,4.0
7039,9331,3.0
7058,9331,3.0
7079,9331,4.0
6969,9331,5.0
6997,9331,2.5
7001,9331,4.0
7017,9331,2.5
6885,9331,4.0
6935,9331,4.0
6952,9331,3.0
6963,9331,4.0
6816,9331,3.0
6857,9331,3.5
6866,9331,5.0
6867,9331,4.0
6219,9331,3.5
6198,9331,4.0
6197,9331,5.0
6169,9331,4.5
6121,9331,4.0
6031,9331,4.0
6002,9331,4.0
5999,9331,3.0
5948,9331,3.0
5943,9331,3.5
5904,9331,3.5
5849,9331,3.5
5816,9331,5.0
5758,9331,2.5
5753,9331,3.5
5658,9331,5.0
6485,9331,5.0
6518,9331,3.0
6465,9331,5.0
6472,9331,3.5
6423,9331,4.5
6427,9331,2.0
6393,9331,2.0
6402,9331,5.0
6338,9331,5.0
6368,9331,1.0
6316,9331,4.5
6326,9331,3.5
6310,9331,3.0
6313,9331,3.5
6226,9331,5.0
6291,9331,1.5
1378,9331,4.0
1383,9331,4.0
1386,9331,5.0
1388,9331,4.0
1389,9331,4.0
1474,9331,4.0
1475,9331,2.5
1483,9331,4.5
1499,9331,3.5
1505,9331,3.5
1535,9331,0.5
1549,9331,5.0
1578,9331,4.0
1581,9331,2.5
1586,9331,4.0
1599,9331,3.5
1657,9331,3.5
1622,9331,5.0
1660,9331,4.5
1659,9331,2.5
1663,9331,3.5
1661,9331,5.0
1675,9331,3.5
1664,9331,5.0
1709,9331,4.0
1703,9331,4.0
1723,9331,3.0
1713,9331,2.5
1782,9331,3.5
1752,9331,4.0
1852,9331,4.0
1814,9331,3.0
876,9331,3.5
877,9331,4.0
855,9331,3.5
867,9331,3.0
899,9331,4.0
907,9331,3.5
885,9331,4.0
898,9331,4.0
979,9331,3.5
983,9331,3.0
970,9331,5.0
973,9331,3.5
1108,9331,4.0
1119,9331,0.5
1019,9331,5.0
1058,9331,4.5
1161,9331,3.5
1139,9331,3.5
1131,9331,0.5
1126,9331,4.0
1238,9331,3.5
1235,9331,4.0
1230,9331,2.0
1218,9331,3.5
1348,9331,3.5
1334,9331,3.0
1322,9331,4.0
1272,9331,4.0
1376,9331,3.5
1371,9331,5.0
1355,9331,4.5
1349,9331,5.0
2738,9331,4.0
2794,9331,4.0
2803,9331,4.0
2842,9331,3.5
2628,9331,4.0
2633,9331,4.0
2648,9331,3.0
2650,9331,4.0
3132,9331,5.0
3146,9331,4.0
3176,9331,4.0
3439,9331,2.5
2861,9331,3.0
2898,9331,0.5
2980,9331,3.0
3052,9331,3.0
3703,9331,3.5
3668,9331,2.0
3730,9331,4.5
3719,9331,5.0
3507,9331,3.0
3492,9331,4.0
3532,9331,4.0
3530,9331,4.0
3942,9331,4.0
3937,9331,1.0
4123,9331,4.0
3968,9331,4.5
3866,9331,4.0
3820,9331,5.0
3892,9331,4.5
3890,9331,1.0
2056,9331,4.5
2081,9331,1.0
2007,9331,4.0
2023,9331,4.0
1886,9331,4.0
1925,9331,4.5
1855,9331,4.0
1862,9331,5.0
2183,9331,5.0
2187,9331,2.5
2122,9331,2.5
2166,9331,3.5
2089,9331,4.0
2101,9331,4.5
2082,9331,4.0
2088,9331,4.0
2433,9331,3.5
2426,9331,2.5
2307,9331,5.0
2267,9331,4.5
2266,9331,3.5
2231,9331,5.0
2229,9331,4.0
2188,9331,4.0
2627,9331,4.0
2626,9331,4.0
2600,9331,5.0
2581,9331,4.0
2572,9331,5.0
2525,9331,4.0
2519,9331,3.0
2512,9331,3.5
850,9331,4.0
851,9331,4.5
838,9331,3.5
845,9331,4.0
828,9331,5.0
829,9331,3.5
765,9331,4.0
792,9331,3.0
699,9331,2.5
759,9331,4.5
666,9331,3.5
680,9331,4.5
629,9331,4.0
5,9331,3.0
26,9331,4.0
0,9331,4.0
139,9331,4.0
143,9331,4.0
52,9331,4.5
113,9331,4.0
178,9331,4.5
203,9331,2.5
158,9331,4.0
173,9331,4.0
230,9331,3.0
263,9331,2.0
215,9331,4.5
222,9331,3.5
303,9331,5.0
302,9331,4.0
285,9331,4.5
279,9331,3.0
340,9331,4.5
328,9331,3.0
321,9331,5.0
313,9331,1.0
355,9331,3.0
350,9331,3.5
347,9331,4.5
345,9331,3.0
416,9331,3.0
409,9331,3.5
396,9331,2.0
380,9331,4.0
422,9331,4.0
446,9331,3.5
466,9331,3.5
489,9331,4.0
513,9331,4.0
522,9331,4.5
532,9331,2.5
538,9331,3.5
540,9331,4.5
544,9331,4.0
545,9331,4.0
546,9331,4.5
547,9331,3.5
548,9331,4.0
555,9331,3.5
569,9331,4.0
616,9331,2.5
586,9331,2.5
663,9331,4.0
676,9332,3.0
663,9332,3.0
719,9332,3.0
677,9332,4.0
835,9332,4.0
832,9332,3.0
840,9332,3.0
836,9332,3.0
548,9332,4.0
547,9332,5.0
583,9332,3.0
580,9332,3.0
594,9332,3.0
586,9332,4.0
636,9332,4.0
634,9332,4.0
539,9332,5.0
540,9332,4.0
541,9332,5.0
542,9332,4.0
543,9332,3.0
544,9332,4.0
545,9332,5.0
546,9332,4.0
474,9332,3.0
484,9332,3.0
491,9332,5.0
502,9332,3.0
506,9332,4.0
513,9332,3.0
532,9332,3.0
538,9332,4.0
856,9332,3.0
846,9332,3.0
847,9332,3.0
842,9332,3.0
845,9332,4.0
852,9332,5.0
853,9332,3.0
848,9332,3.0
851,9332,4.0
244,9332,3.0
222,9332,3.0
268,9332,3.0
253,9332,3.0
192,9332,3.0
171,9332,3.0
210,9332,4.0
203,9332,2.0
154,9332,3.0
277,9332,4.0
273,9332,4.0
285,9332,5.0
281,9332,3.0
301,9332,2.0
297,9332,4.0
303,9332,5.0
302,9332,3.0
323,9332,3.0
313,9332,3.0
333,9332,4.0
328,9332,4.0
340,9332,5.0
334,9332,3.0
345,9332,3.0
341,9332,4.0
347,9332,4.0
350,9332,3.0
351,9332,4.0
357,9332,3.0
360,9332,3.0
363,9332,5.0
380,9332,3.0
389,9332,3.0
403,9332,3.0
422,9332,3.0
425,9332,3.0
442,9332,4.0
446,9332,4.0
451,9332,4.0
466,9332,5.0
473,9332,5.0
32,9332,3.0
19,9332,4.0
5,9332,4.0
52,9332,3.0
45,9332,4.0
44,9332,4.0
35,9332,4.0
75,9332,3.0
73,9332,4.0
62,9332,3.0
61,9332,3.0
119,9332,4.0
146,9332,5.0
102,9332,3.0
117,9332,5.0
156,9332,3.0
163,9332,2.0
149,9332,3.0
3059,9333,2.0
3063,9333,1.0
3052,9333,3.0
3055,9333,4.0
3032,9333,3.0
3036,9333,1.0
3030,9333,2.0
3031,9333,2.0
3028,9333,4.0
3029,9333,3.0
3019,9333,1.0
3020,9333,4.0
2979,9333,5.0
2989,9333,2.0
2879,9333,5.0
2912,9333,3.0
3112,9333,3.0
3111,9333,4.0
3110,9333,2.0
3108,9333,5.0
3093,9333,2.0
3091,9333,2.0
3086,9333,3.0
3065,9333,1.0
3064,9333,3.0
2283,9333,1.0
2291,9333,3.0
2292,9333,4.0
2307,9333,4.0
2310,9333,1.0
2328,9333,1.0
2329,9333,1.0
2335,9333,1.0
2393,9333,3.0
2407,9333,5.0
2417,9333,2.0
2424,9333,1.0
2426,9333,4.0
2429,9333,2.0
2432,9333,1.0
2433,9333,2.0
2192,9333,3.0
2189,9333,1.0
2196,9333,1.0
2195,9333,1.0
2200,9333,2.0
2198,9333,3.0
2229,9333,1.0
2210,9333,4.0
2232,9333,3.0
2231,9333,5.0
2238,9333,1.0
2237,9333,2.0
2268,9333,3.0
2239,9333,1.0
2282,9333,2.0
2269,9333,2.0
2655,9333,3.0
2662,9333,3.0
2638,9333,2.0
2648,9333,3.0
2682,9333,3.0
2701,9333,2.0
2663,9333,1.0
2676,9333,3.0
2768,9333,2.0
2771,9333,3.0
2738,9333,1.0
2739,9333,2.0
2823,9333,3.0
2866,9333,1.0
2775,9333,2.0
2794,9333,5.0
2549,9333,1.0
2524,9333,2.0
2495,9333,4.0
2441,9333,3.0
2572,9333,4.0
2571,9333,2.0
2551,9333,4.0
2550,9333,2.0
2581,9333,2.0
2577,9333,5.0
2575,9333,1.0
2573,9333,1.0
2637,9333,5.0
2614,9333,1.0
2607,9333,4.0
2594,9333,4.0
1741,9333,5.0
1814,9333,3.0
1831,9333,2.0
1840,9333,2.0
1540,9333,1.0
1581,9333,3.0
1582,9333,4.0
1724,9333,1.0
1872,9333,1.0
1885,9333,1.0
1898,9333,1.0
1921,9333,1.0
1852,9333,1.0
1853,9333,5.0
1865,9333,2.0
1868,9333,3.0
1068,9333,1.0
1043,9333,4.0
1121,9333,2.0
1117,9333,2.0
991,9333,2.0
983,9333,5.0
1017,9333,5.0
1004,9333,5.0
1322,9333,4.0
1313,9333,5.0
1494,9333,2.0
1386,9333,3.0
1144,9333,4.0
1133,9333,1.0
1311,9333,3.0
1235,9333,2.0
2169,9333,3.0
2173,9333,5.0
2166,9333,5.0
2167,9333,3.0
2158,9333,2.0
286,9333,4.0
277,9333,5.0
402,9333,3.0
353,9333,2.0
141,9333,2.0
244,9333,2.0
230,9333,1.0
636,9333,2.0
637,9333,1.0
663,9333,3.0
668,9333,4.0
447,9333,4.0
504,9333,5.0
554,9333,5.0
595,9333,1.0
900,9333,5.0
923,9333,4.0
951,9333,5.0
981,9333,5.0
697,9333,3.0
753,9333,3.0
804,9333,3.0
851,9333,1.0
2056,9333,2.0
2078,9333,2.0
2081,9333,5.0
2084,9333,1.0
2088,9333,5.0
2089,9333,2.0
2094,9333,1.0
2100,9333,3.0
1956,9333,3.0
1961,9333,2.0
2011,9333,3.0
2023,9333,5.0
2046,9333,1.0
2047,9333,1.0
2048,9333,1.0
2049,9333,1.0
2179,9333,1.0
2178,9333,4.0
2181,9333,3.0
2180,9333,1.0
2184,9333,3.0
2183,9333,5.0
2188,9333,5.0
2187,9333,4.0
2154,9333,1.0
2103,9333,2.0
2161,9333,3.0
2426,9334,5.0
2471,9334,2.0
2407,9334,5.0
2417,9334,4.0
2560,9334,5.0
2570,9334,5.0
2525,9334,5.0
2528,9334,3.0
2237,9334,3.0
2307,9334,4.0
2102,9334,3.0
2105,9334,4.0
2100,9334,3.0
2101,9334,4.0
2124,9334,4.0
2166,9334,3.0
2117,9334,4.0
2123,9334,3.0
2173,9334,5.0
2181,9334,4.0
2167,9334,5.0
2171,9334,4.0
2200,9334,3.0
2210,9334,3.0
2188,9334,5.0
2192,9334,4.0
1846,9334,4.0
1834,9334,3.0
1649,9334,4.0
1646,9334,4.0
1923,9334,3.0
1919,9334,4.0
1868,9334,3.0
1865,9334,4.0
1962,9334,5.0
1961,9334,3.0
1925,9334,5.0
1924,9334,4.0
2092,9334,4.0
2088,9334,5.0
2085,9334,5.0
2023,9334,4.0
57,9334,4.0
215,9334,4.0
299,9334,5.0
326,9334,4.0
668,9334,5.0
907,9334,5.0
1235,9334,4.0
3242,9334,3.0
2572,9334,5.0
2662,9334,3.0
2738,9334,4.0
2825,9334,4.0
2328,9334,3.0
2310,9334,3.0
2406,9334,4.0
2353,9334,5.0
2231,9334,5.0
2229,9334,4.0
157,9335,4.0
149,9335,2.0
146,9335,4.0
117,9335,3.0
222,9335,2.0
203,9335,3.0
182,9335,3.0
163,9335,3.0
61,9335,3.0
45,9335,2.0
19,9335,2.0
363,9335,3.0
402,9335,2.0
422,9335,3.0
425,9335,4.0
446,9335,3.0
540,9335,2.0
542,9335,4.0
543,9335,2.0
281,9335,2.0
285,9335,5.0
287,9335,4.0
303,9335,5.0
323,9335,4.0
328,9335,1.0
333,9335,3.0
340,9335,4.0
546,9335,2.0
544,9335,4.0
333,9336,4.0
328,9336,4.0
303,9336,5.0
301,9336,3.0
268,9336,4.0
58,9336,3.0
61,9336,3.0
45,9336,5.0
52,9336,3.0
5,9336,4.0
29,9336,3.0
203,9336,2.0
222,9336,4.0
179,9336,2.0
182,9336,3.0
154,9336,3.0
156,9336,3.0
62,9336,3.0
75,9336,5.0
636,9336,3.0
542,9336,5.0
543,9336,3.0
539,9336,4.0
540,9336,4.0
546,9336,5.0
548,9336,2.0
544,9336,3.0
545,9336,5.0
446,9336,4.0
441,9336,3.0
473,9336,4.0
466,9336,4.0
502,9336,3.0
491,9336,5.0
538,9336,5.0
513,9336,1.0
363,9336,3.0
360,9336,3.0
402,9336,3.0
400,9336,4.0
422,9336,3.0
410,9336,2.0
425,9336,4.0
423,9336,3.0
334,9336,3.0
339,9336,2.0
340,9336,4.0
345,9336,4.0
347,9336,5.0
350,9336,3.0
353,9336,3.0
357,9336,2.0
228,9336,5.0
252,9336,3.0
257,9336,5.0
1020,9337,5.0
1013,9337,4.0
1000,9337,5.0
996,9337,5.0
1043,9337,4.0
1038,9337,4.0
1025,9337,3.0
1023,9337,4.0
1353,9337,5.0
1324,9337,5.0
1238,9337,5.0
1151,9337,3.0
1722,9337,4.0
1688,9337,4.0
1393,9337,4.0
1364,9337,5.0
965,9337,4.0
957,9337,4.0
796,9337,4.0
744,9337,4.0
995,9337,5.0
979,9337,3.0
973,9337,3.0
972,9337,3.0
491,9337,5.0
397,9337,5.0
340,9337,4.0
321,9337,5.0
714,9337,5.0
554,9337,5.0
544,9337,4.0
506,9337,5.0
26,9337,4.0
114,9337,4.0
0,9337,4.0
285,9337,3.0
303,9337,4.0
118,9337,5.0
268,9337,4.0
3193,9337,5.0
2857,9337,5.0
3064,9337,5.0
2744,9337,5.0
2848,9337,3.0
2575,9337,4.0
2600,9337,3.0
2551,9337,4.0
2570,9337,4.0
2519,9337,5.0
2525,9337,3.0
2426,9337,5.0
2307,9337,4.0
2480,9337,5.0
2461,9337,5.0
2166,9337,5.0
2054,9337,5.0
2254,9337,4.0
2171,9337,4.0
1888,9337,5.0
1840,9337,4.0
1964,9337,4.0
1925,9337,4.0
1830,9337,3.0
1732,9337,4.0
1834,9337,4.0
1832,9337,4.0
29,9338,3.0
58,9338,3.0
44,9338,4.0
117,9338,4.0
104,9338,3.0
146,9338,4.0
147,9338,3.0
154,9338,3.0
156,9338,3.0
163,9338,4.0
170,9338,3.0
171,9338,3.0
192,9338,3.0
199,9338,4.0
203,9338,3.0
217,9338,4.0
222,9338,3.0
244,9338,3.0
281,9338,3.0
285,9338,3.0
301,9338,4.0
543,9338,4.0
542,9338,4.0
636,9338,4.0
548,9338,3.0
663,9338,4.0
425,9338,3.0
422,9338,3.0
466,9338,3.0
446,9338,3.0
513,9338,3.0
491,9338,5.0
541,9338,4.0
539,9338,3.0
350,9338,4.0
351,9338,3.0
360,9338,3.0
363,9338,4.0
389,9338,3.0
400,9338,3.0
402,9338,4.0
410,9338,3.0
302,9338,3.0
313,9338,4.0
323,9338,4.0
328,9338,3.0
333,9338,4.0
337,9338,3.0
340,9338,5.0
347,9338,5.0
3159,9339,3.0
3132,9339,5.0
3179,9339,3.0
3173,9339,1.0
3116,9339,3.0
3114,9339,5.0
3129,9339,3.0
3125,9339,1.0
3202,9339,2.0
3201,9339,1.0
3205,9339,4.0
3203,9339,1.0
3194,9339,3.0
3184,9339,4.0
3199,9339,3.0
3197,9339,2.0
3217,9339,2.0
3220,9339,2.0
3221,9339,2.0
3224,9339,4.0
3207,9339,3.0
3209,9339,2.0
3210,9339,3.0
3211,9339,3.0
3243,9339,2.0
3245,9339,2.0
3249,9339,3.0
3255,9339,4.0
3236,9339,2.0
3238,9339,3.0
3239,9339,2.0
3242,9339,2.0
2930,9339,4.0
2926,9339,3.0
2924,9339,3.0
2923,9339,3.0
2917,9339,4.0
2898,9339,1.0
2887,9339,1.0
2879,9339,5.0
2978,9339,1.0
2975,9339,3.0
2974,9339,2.0
2972,9339,2.0
2971,9339,2.0
2970,9339,3.0
2944,9339,5.0
2942,9339,3.0
3019,9339,3.0
3022,9339,3.0
3013,9339,3.0
3015,9339,1.0
3006,9339,3.0
3011,9339,3.0
2989,9339,1.0
3004,9339,3.0
3108,9339,3.0
3111,9339,4.0
3086,9339,3.0
3091,9339,2.0
3029,9339,3.0
3066,9339,2.0
3023,9339,2.0
3027,9339,3.0
2709,9339,4.0
2708,9339,3.0
2735,9339,4.0
2730,9339,2.0
2746,9339,4.0
2737,9339,3.0
2752,9339,1.0
2749,9339,1.0
2759,9339,5.0
2757,9339,1.0
2771,9339,3.0
2765,9339,3.0
2782,9339,2.0
2774,9339,3.0
2788,9339,4.0
2783,9339,4.0
2791,9339,4.0
2799,9339,3.0
2807,9339,3.0
2811,9339,3.0
2817,9339,4.0
2820,9339,3.0
2828,9339,3.0
2830,9339,3.0
2836,9339,1.0
2837,9339,3.0
2839,9339,3.0
2848,9339,3.0
2851,9339,3.0
2854,9339,3.0
2857,9339,2.0
2860,9339,3.0
2515,9339,4.0
2511,9339,3.0
2510,9339,2.0
2509,9339,3.0
2550,9339,3.0
2540,9339,3.0
2532,9339,3.0
2518,9339,3.0
2574,9339,1.0
2571,9339,4.0
2567,9339,2.0
2553,9339,3.0
2589,9339,4.0
2588,9339,3.0
2587,9339,3.0
2586,9339,3.0
2619,9339,3.0
2628,9339,1.0
2592,9339,3.0
2600,9339,3.0
2632,9339,3.0
2646,9339,3.0
2630,9339,2.0
2631,9339,4.0
2692,9339,4.0
2698,9339,3.0
2670,9339,3.0
2688,9339,4.0
2706,9339,3.0
2707,9339,2.0
2704,9339,2.0
2705,9339,2.0
2417,9339,4.0
2418,9339,3.0
2419,9339,3.0
2424,9339,2.0
2399,9339,3.0
2402,9339,3.0
2415,9339,2.0
2416,9339,2.0
2382,9339,4.0
2384,9339,2.0
2385,9339,3.0
2389,9339,3.0
2358,9339,4.0
2359,9339,1.0
2370,9339,3.0
2379,9339,3.0
2495,9339,3.0
2492,9339,4.0
2506,9339,4.0
2500,9339,5.0
2484,9339,4.0
2479,9339,4.0
2491,9339,3.0
2488,9339,2.0
2461,9339,1.0
2459,9339,4.0
2478,9339,3.0
2472,9339,2.0
2444,9339,4.0
2438,9339,3.0
2457,9339,5.0
2447,9339,4.0
2214,9339,2.0
2217,9339,3.0
2198,9339,1.0
2204,9339,3.0
2187,9339,1.0
2195,9339,2.0
2180,9339,1.0
2183,9339,2.0
2152,9339,4.0
2179,9339,2.0
2134,9339,2.0
2148,9339,3.0
2122,9339,3.0
2133,9339,2.0
2112,9339,3.0
2113,9339,3.0
2357,9339,3.0
2356,9339,2.0
2324,9339,4.0
2320,9339,4.0
2318,9339,3.0
2312,9339,3.0
2307,9339,4.0
2306,9339,3.0
2282,9339,3.0
2267,9339,2.0
2260,9339,2.0
2254,9339,4.0
2251,9339,3.0
2243,9339,3.0
2232,9339,2.0
2221,9339,3.0
1931,9339,1.0
1933,9339,1.0
1934,9339,1.0
1935,9339,1.0
1936,9339,3.0
1939,9339,1.0
1940,9339,1.0
1941,9339,1.0
1882,9339,4.0
1883,9339,3.0
1885,9339,4.0
1888,9339,3.0
1895,9339,5.0
1896,9339,3.0
1905,9339,3.0
1925,9339,5.0
2045,9339,4.0
2044,9339,3.0
2048,9339,3.0
2046,9339,3.0
2061,9339,1.0
2049,9339,3.0
2101,9339,3.0
2078,9339,1.0
1952,9339,2.0
1943,9339,2.0
1993,9339,1.0
1979,9339,3.0
2023,9339,3.0
2001,9339,2.0
2043,9339,2.0
